Title,Online_price,MRP_price,image_url,Product_href
,,,,
,,,,
"Lenovo IdeaPad Slim 3i (82H801CSIN) 15.6"" FHD Laptop (Core i5-1135G7 / 8GB /256GB SSD /Iris Xe Graphics /Win 10 /Office'19) Arctic Grey","56,500","₹59,990₹59,990",https://m.media-amazon.com/images/I/61jbOQZmWGL._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_browse_computers_sr_pg2_1?ie=UTF8&adId=A018766014RNKNDAXGLFD&url=%2FLenovo-82H801CSIN-i5-1135G7-Graphics-Office19%2Fdp%2FB09B284L38%2Fref%3Dsr_1_25_sspa%3Fdchild%3D1%26qid%3D1628622553%26s%3Dcomputers%26sr%3D1-25-spons%26psc%3D1%26smid%3DA2W4R6KXCY4TRS&qualifier=1628622553&id=6986256157306568&widgetName=sp_atf_browse
"Lenovo IdeaPad Slim 3i (82H801CSIN) 15.6"" FHD Laptop (Core i5-1135G7 / 8GB /256GB SSD /Iris Xe Graphics /Win 10 /Office'19) Arctic Grey","56,500","₹59,990₹59,990",https://m.media-amazon.com/images/I/61jbOQZmWGL._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_browse_computers_sr_pg2_1?ie=UTF8&adId=A018766014RNKNDAXGLFD&url=%2FLenovo-82H801CSIN-i5-1135G7-Graphics-Office19%2Fdp%2FB09B284L38%2Fref%3Dsr_1_25_sspa%3Fdchild%3D1%26qid%3D1628622553%26s%3Dcomputers%26sr%3D1-25-spons%26psc%3D1%26smid%3DA2W4R6KXCY4TRS&qualifier=1628622553&id=6986256157306568&widgetName=sp_atf_browse
"(Renewed) Lenovo Thinkpad Laptop X260 Intel Core i5 - 6300u Processor, 8 GB Ram & 256 GB ssd, Win10, 12.5 Inches 1.3 KG Ultralight Computer","46,390","₹1,29,000₹1,29,000",https://m.media-amazon.com/images/I/41HjDPvBQEL._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_browse_computers_sr_pg2_1?ie=UTF8&adId=A05145503CEGMH5KGHVDT&url=%2FRenewed-Lenovo-Thinkpad-Laptop-Intel%2Fdp%2FB09B71WC56%2Fref%3Dsr_1_26_sspa%3Fdchild%3D1%26qid%3D1628622553%26s%3Dcomputers%26sr%3D1-26-spons%26psc%3D1&qualifier=1628622553&id=6986256157306568&widgetName=sp_atf_browse
"Lenovo Legion Y540 9th Gen Intel Core i5-9300HF 15.6"" (39.63cm) FHD IPS Gaming Laptop (8GB/1TB + 256GB SSD/Windows 10/NVIDIA GTX 1650 4GB/60Hz Refresh Display/Raven Black/2.3Kg), 81SY00UBIN","60,990","₹86,690₹86,690",https://m.media-amazon.com/images/I/71zm3gbS9SL._AC_UL320_.jpg,/Lenovo-i5-9300HF-39-63cm-Windows-81SY00UBIN/dp/B092MT55XP/ref=sr_1_27?dchild=1&qid=1628622553&s=computers&sr=1-27
"Lenovo IdeaPad Slim 3 2021 Intel Core i3 11th Gen 14"" (35.56cm) FHD IPS Thin & Light Laptop (8GB/256GB SSD/Windows 10/MS Office/Backlit/Fingerprint Reader/2 Yr Warranty/Arctic Grey/1.41kg), 82H700J8IN","47,000","₹51,900₹51,900",https://m.media-amazon.com/images/I/61XJ6xrICAL._AC_UL320_.jpg,/Lenovo-IdeaPad-Fingerprint-Warranty-82H700J8IN/dp/B096SHTH39/ref=sr_1_28?dchild=1&qid=1628622553&s=computers&sr=1-28
"Lenovo Legion 5 10th Gen Intel Core i5-10300H 15.6"" (39.63cm) FHD IPS Gaming Laptop (8GB/512GB SSD/Windows 10/NVIDIA GTX 1650 4GB/120Hz Refresh Display/Phantom Black/2.3Kg), 82AU00PMIN","68,490","₹93,690₹93,690",https://m.media-amazon.com/images/I/61p3lA4N3uL._AC_UL320_.jpg,/Lenovo-i5-10300H-39-63cm-Windows-82AU00PMIN/dp/B097TYRFJJ/ref=sr_1_29?dchild=1&qid=1628622553&s=computers&sr=1-29
"Lenovo V15 AMD Ryzen 5 15.6""(39.62cms) FHD Thin and Light Laptop (8GB/1TB HDD/Windows 10/AMD Radeon Vega 8 Graphics/Iron Grey/1.85Kg), 82C7003PIH","45,990","₹58,900₹58,900",https://m.media-amazon.com/images/I/61U0JQ6HnHL._AC_UL320_.jpg,/Lenovo-V15-Windows-Graphics-82C7003PIH/dp/B08HJJKDSH/ref=sr_1_30?dchild=1&qid=1628622553&s=computers&sr=1-30
Lenovo 82C700D4IH V15 ADA Laptop (AMD Athlon Silver 3050U/4GB Ram/ 1TB HDD/ 15.6 inch HD AG/ DOS/Integrated AMD Radeon Graphics/ Iron Grey),"27,295","₹29,990₹29,990",https://m.media-amazon.com/images/I/51RSK3t7tsL._AC_UL320_.jpg,/Lenovo-82C700D4IH-Laptop-Integrated-Graphics/dp/B08DHT9JSK/ref=sr_1_31?dchild=1&qid=1628622553&s=computers&sr=1-31
Lenovo 82C7A006IH V15 ADA Laptop (AMD Athlon Silver 3050U/4GB Ram/ 1TB HDD/ 15.6 inch HD AG/ Windows-10/Integrated AMD Radeon Graphics/ Iron Grey),"29,370","₹33,000₹33,000",https://m.media-amazon.com/images/I/51RSK3t7tsL._AC_UL320_.jpg,/Lenovo-82C7A006IH-Windows-10-Integrated-Graphics/dp/B08DHZS1XQ/ref=sr_1_32?dchild=1&qid=1628622553&s=computers&sr=1-32
"Lenovo V15 AMD 15.6-inch FHD Thin and Light Laptop (AMD Athlon Gold 3150U/ 4GB RAM/ 1TB HDD/ Dos /Integrated AMD Radeon Graphics/ Iron Grey), 82C700JCIH","26,806","₹29,500₹29,500",https://m.media-amazon.com/images/I/411oQKL9dUS._AC_UL320_.jpg,
"Lenovo IdeaPad Slim 5 11th Gen Intel Core i5 14"" (35.56cm) FHD IPS Thin & Light Laptop (8GB/512GB SSD/Windows 10/MS Office/Backlit Keyboard/Fingerprint Reader/Graphite Grey/1.39Kg), 82FE00QLIN","64,985","₹88,090₹88,090",https://m.media-amazon.com/images/I/6177wJ0CIrL._AC_UL320_.jpg,
"Lenovo IdeaPad Slim 3 Intel Celeron N4020 15.6"" (39.62cms) HD Thin and Light Laptop (4GB/256GB SSD/Windows 10/Platinum Grey/1.7Kg), 81WQ003LIN",,,https://m.media-amazon.com/images/I/61Dw5Z8LzJL._AC_UL320_.jpg,
"Lenovo V15 AMD Ryzen 3 3250U 15.6-inch HD Laptop (4GB/1TB/Windows 10/AMD Radeon Graphics/Grey/1.85Kg),82C70017IH","34,990","₹38,999₹38,999",https://m.media-amazon.com/images/I/61U0JQ6HnHL._AC_UL320_.jpg,/Lenovo-V15-15-6-inch-Graphics-82C70017IH/dp/B08DYB7D8J/ref=sr_1_36?dchild=1&qid=1628622553&s=computers&sr=1-36
"Lenovo ThinkPad E15 (2021) Intel Core i5 11th Gen 15.6-inch (39.62 cm) FHD Thin and Light Laptop (16GB RAM/1TB SSD/Windows 10/MS Office/Fingerprint Reader/Black/Aluminium Surface/ 1.7 kg), 20TDS0G000","84,990","₹86,969₹86,969",https://m.media-amazon.com/images/I/71TuueY7JDS._AC_UL320_.jpg,/Lenovo-15-6-inch-Fingerprint-Aluminium-20TDS0G000/dp/B095SRFK8G/ref=sr_1_37?dchild=1&qid=1628622553&s=computers&sr=1-37
"Lenovo IdeaPad Flex 5 11th Gen Intel Core i7 14""(35.56cm) FHD IPS 2-in-1 Touchscreen Laptop(16GB/512GB SSD/Windows 10/MS Office/Lenovo Digital Pen/Fingerprint Reader/Graphite Grey/1.5Kg), 82HS0092IN","90,490","₹1,18,890₹1,18,890",https://m.media-amazon.com/images/I/61ta6vDkCRL._AC_UL320_.jpg,/Lenovo-Touchscreen-Fingerprint-Graphite-82HS0092IN/dp/B08WRZQBQ6/ref=sr_1_38?dchild=1&qid=1628622553&s=computers&sr=1-38
Lenovo V14 AMD Ryzen 3 3250U 14.1-inch HD Laptop (8GB/1TB/Windows 10/AMD Radeon Graphics/Grey/1.85Kg),"34,990","₹48,990₹48,990",https://m.media-amazon.com/images/I/51Fogk+EHiL._AC_UL320_.jpg,/Lenovo-14-1-inch-Laptop-Windows-Graphics/dp/B09BJYRRZ2/ref=sr_1_39?dchild=1&qid=1628622553&s=computers&sr=1-39
"Lenovo IdeaPad Slim 3 2021 11th Gen Intel Core i5 15.6"" (39.62cms) FHD IPS Thin & Light Laptop (8GB/512GB SSD/Windows 10/MS Office/2 Year Warranty/Arctic Grey/1.65Kg), 82H800RFIN","57,990","₹69,890₹69,890",https://m.media-amazon.com/images/I/61q6x-ll5FL._AC_UL320_.jpg,/Lenovo-IdeaPad-39-62cms-Warranty-82H800RFIN/dp/B095KS8QVV/ref=sr_1_40?dchild=1&qid=1628622553&s=computers&sr=1-40
"Lenovo ThinkPad E15 (2021) Intel Core i3 11th Gen 15.6 inch (39.6 cm) FHD Thin and Light Laptop (4GB RAM/256GB SSD/Windows 10/MS Office/Fingerprint Reader/Black/Aluminium Surface/ 1.7 kg), 20TDS0AB00","49,797","₹59,239₹59,239",https://m.media-amazon.com/images/I/71TuueY7JDS._AC_UL320_.jpg,/Lenovo-ThinkPad-15-6-inch-Microsoft-20TDS0AB00/dp/B08Y927FK4/ref=sr_1_41?dchild=1&qid=1628622553&s=computers&sr=1-41
"Lenovo Yoga 7 11th Gen Intel Core i7-1165G7 14"" (35.56cm) FHD IPS 2-in-1 Touchscreen Laptop (16GB/512GB SSD/Windows 10/MS Office/Lenovo Digital Pen/Fingerprint Reader/Slate Grey/1.43Kg), 82BH004HIN","1,03,000","₹1,39,890₹1,39,890",https://m.media-amazon.com/images/I/719CfPeuu5L._AC_UL320_.jpg,
"Lenovo IdeaPad Slim 5 11th Gen Intel Core i5 15.6"" (39.6cm) FHD IPS Thin & Light Laptop(8GB/1TB+256GB SSD/Windows 10/MS Office/Nvidia GeForce MX450/Fingerprint Reader/Graphite Grey/1.66Kg), 82FG010AIN","66,899","₹96,490₹96,490",https://m.media-amazon.com/images/I/61WNxdAeAoL._AC_UL320_.jpg,/Lenovo-IdeaPad-Fingerprint-Graphite-82FG010AIN/dp/B096SJT7TY/ref=sr_1_43?dchild=1&qid=1628622553&s=computers&sr=1-43
"Lenovo IdeaPad Slim 3 2021 11th Gen Intel Core i5 15.6"" (39.62cms) FHD IPS Thin & Light Laptop (8GB/256GB SSD/Windows 10/MS Office/2 Year Warranty/Arctic Grey/1.65Kg), 82H800RDIN","55,990","₹67,090₹67,090",https://m.media-amazon.com/images/I/61q6x-ll5FL._AC_UL320_.jpg,/Lenovo-IdeaPad-39-62cms-Warranty-82H800RDIN/dp/B095KT2457/ref=sr_1_44?dchild=1&qid=1628622553&s=computers&sr=1-44
"Lenovo Legion Y540 9th Gen Intel Core i5-9300HF 15.6"" (39.63cm) FHD IPS Gaming Laptop (8GB/512GB SSD/Windows 10/NVIDIA GTX 1650 4GB/60Hz Refresh Display/Raven Black/2.3Kg), 81SY00UCIN","62,700","₹79,000₹79,000",https://m.media-amazon.com/images/I/71zm3gbS9SL._AC_UL320_.jpg,/Lenovo-i5-9300HF-39-63cm-Windows-81SY00UCIN/dp/B094X6LM8D/ref=sr_1_45?dchild=1&qid=1628622553&s=computers&sr=1-45
"Lenovo IdeaPad Slim 3 AMD 3020e 15.6"" (39.63cm) HD Thin & Light Laptop (4GB/1TB HDD/Windows 10/AMD Radeon Graphics/2 Year Warranty/Platinum Grey/1.85Kg), 81W100HHIN",,,https://m.media-amazon.com/images/I/61Dw5Z8LzJL._AC_UL320_.jpg,
"Lenovo IdeaPad Gaming 3 AMD Ryzen 5 4600H 15.6-inch Full HD IPS Laptop (8GB/512GB SSD/Windows 10/60 Hz/NVIDIA GTX 1650 4GB GDDR6 Graphics/Onyx Black/2.2Kg), 82EY00RYIN","59,990","₹60,710₹60,710",https://m.media-amazon.com/images/I/61TlKHyOHLL._AC_UL320_.jpg,/Lenovo-IdeaPad-15-6-inch-Graphics-82EY00RYIN/dp/B08QYV5PB3/ref=sr_1_47?dchild=1&qid=1628622553&s=computers&sr=1-47
"Lenovo Yoga 7 11th Gen Intel Core i5-1135G7 14"" (35.56cm) FHD IPS 2-in-1 Touchscreen Laptop (16GB/512GB SSD/Windows 10/MS Office/Lenovo Digital Pen/Fingerprint Reader/Slate Grey/1.43Kg), 82BH00CTIN","87,004","₹1,25,890₹1,25,890",https://m.media-amazon.com/images/I/71Q5Wo8yyOL._AC_UL320_.jpg,/Lenovo-i5-1135G7-Touchscreen-Fingerprint-82BH00CTIN/dp/B097W2YRN2/ref=sr_1_48?dchild=1&qid=1628622553&s=computers&sr=1-48
"Lenovo V15 AMD 15.6-inch FHD Thin and Light Laptop (AMD Athlon Silver 3050 U/ 4GB RAM/ 1TB HDD/ DOS /Integrated AMD Radeon Graphics/ Iron Grey/ 1.85 kg), 82C700HXIH","26,290","₹30,000₹30,000",https://m.media-amazon.com/images/I/411HK-wMOES._AC_UL320_.jpg,/Lenovo-15-6-inch-Integrated-Graphics-82C700HXIH/dp/B095JW3CCX/ref=sr_1_49?dchild=1&qid=1628622553&s=computers&sr=1-49
"Lenovo V15-ADA AMD RYZEN 3 3250U 15.6-inch HD Laptop (4GB/1TB/Windows 10/Iron Grey),82C700H3IH",,,https://m.media-amazon.com/images/I/51jLW8T47US._AC_UL320_.jpg,
,,,,
,,,,
,,,,
,,,,
"Lenovo Yoga 6 AMD Ryzen 7 4700U 13.3"" (33.78 cms) Full HD IPS 2-in-1 Touchscreen Laptop (16GB/512GB SSD/Windows 10/MS Office 2019/Fingerprint Reader/Abyss Blue/Fabric Surface/1.32Kg), 82FN004QIN","89,900","₹99,990₹99,990",https://m.media-amazon.com/images/I/61jBhFd7JoL._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_browse_computers_sr_pg3_1?ie=UTF8&adId=A0506843Y547R0PRW0YN&url=%2FLenovo-Touchscreen-Windows-Fingerprint-82FN004QIN%2Fdp%2FB08Y96J1ZJ%2Fref%3Dsr_1_49_sspa%3Fdchild%3D1%26qid%3D1628622555%26s%3Dcomputers%26sr%3D1-49-spons%26psc%3D1&qualifier=1628622555&id=2963853312627731&widgetName=sp_atf_browse
"Lenovo Yoga 6 AMD Ryzen 7 4700U 13.3"" (33.78 cms) Full HD IPS 2-in-1 Touchscreen Laptop (16GB/512GB SSD/Windows 10/MS Office 2019/Fingerprint Reader/Abyss Blue/Fabric Surface/1.32Kg), 82FN004QIN","89,900","₹99,990₹99,990",https://m.media-amazon.com/images/I/61jBhFd7JoL._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_browse_computers_sr_pg3_1?ie=UTF8&adId=A0506843Y547R0PRW0YN&url=%2FLenovo-Touchscreen-Windows-Fingerprint-82FN004QIN%2Fdp%2FB08Y96J1ZJ%2Fref%3Dsr_1_49_sspa%3Fdchild%3D1%26qid%3D1628622555%26s%3Dcomputers%26sr%3D1-49-spons%26psc%3D1&qualifier=1628622555&id=2963853312627731&widgetName=sp_atf_browse
"Lenovo Legion 5 10th Gen Intel Core i5-10300H 15.6"" (39.63cm) FHD IPS Gaming Laptop (8GB/512GB SSD/Windows 10/NVIDIA GTX 1650 4GB/120Hz Refresh Display/Phantom Black/2.3Kg), 82AU00PMIN","68,490","₹93,690₹93,690",https://m.media-amazon.com/images/I/61p3lA4N3uL._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_browse_computers_sr_pg3_1?ie=UTF8&adId=A02815761NWVQB0HCW4YJ&url=%2FLenovo-i5-10300H-39-63cm-Windows-82AU00PMIN%2Fdp%2FB097TYRFJJ%2Fref%3Dsr_1_50_sspa%3Fdchild%3D1%26qid%3D1628622555%26s%3Dcomputers%26sr%3D1-50-spons%26psc%3D1&qualifier=1628622555&id=2963853312627731&widgetName=sp_atf_browse
"Lenovo IdeaPad Slim 5 AMD Ryzen 5 5500U 15.6"" (39.63cm) FHD IPS Thin & Light Laptop (8GB/512GB SSD/Windows 10/MS Office/Backlit Keyboard/Fingerprint Reader/Graphite Grey/1.66Kg), 82LN00GTIN","57,990","₹82,490₹82,490",https://m.media-amazon.com/images/I/71jP9Frsr6L._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_browse_computers_sr_pg3_1?ie=UTF8&adId=A0472061ALRA5A4N9PFO&url=%2FLenovo-Keyboard-Fingerprint-Graphite-82LN00GTIN%2Fdp%2FB098FK9KQ2%2Fref%3Dsr_1_51_sspa%3Fdchild%3D1%26qid%3D1628622555%26s%3Dcomputers%26sr%3D1-51-spons%26psc%3D1&qualifier=1628622555&id=2963853312627731&widgetName=sp_atf_browse
"Lenovo IdeaPad Gaming 3 Intel Core i7 10th Gen 15.6"" FHD IPS 250Nits Gaming Laptop (8GB/512GB SSD/Win10/NVIDIA GTX 1650 4GB GDDR6 Graphics/120Hz/Onyx Black/2.2Kg), 81Y4019EIN","73,990","₹86,690₹86,690",https://m.media-amazon.com/images/I/61fpo-87DyL._AC_UL320_.jpg,/Lenovo-IdeaPad-250Nits-Graphics-81Y4019EIN/dp/B097TZMG7R/ref=sr_1_52?dchild=1&qid=1628622555&s=computers&sr=1-52
"Lenovo ThinkPad E15 (2021) Intel Core i7 11th Gen 15.6-inch (39.62 cm) Full HD IPS Thin and Light Laptop (16GB RAM/512GB SSD/Windows 10/MS Office/NVIDIA MX450 2GB Graphics/Black/1.7 kg), 20TDS0A700","1,01,490","₹1,01,606₹1,01,606",https://m.media-amazon.com/images/I/71TuueY7JDS._AC_UL320_.jpg,/Lenovo-ThinkPad-15-6-inch-Graphics-20TDS0A700/dp/B08Y91Z123/ref=sr_1_53?dchild=1&qid=1628622555&s=computers&sr=1-53
"Lenovo IdeaPad Slim 3 2021 Intel Core i3 11th Gen 14"" (35.56cm) FHD IPS Thin & Light Laptop (8GB/256GB SSD/Windows 10/MS Office/Backlit/Fingerprint Reader/2 Yr Warranty/Arctic Grey/1.41kg), 82H700KAIN","43,990","₹58,890₹58,890",https://m.media-amazon.com/images/I/61+gLXwdCgS._AC_UL320_.jpg,/Lenovo-IdeaPad-Fingerprint-Warranty-82H700KAIN/dp/B09634WK1T/ref=sr_1_54?dchild=1&qid=1628622555&s=computers&sr=1-54
"Lenovo ThinkPad E15 (2021) Intel Core i5 11th Gen 15.6-inch (39.62 cm)FHD Thin and Light Laptop (8GB RAM/512GB SSD/Windows 10/MS Office/Fingerprint Reader/Black/Aluminium Surface/ 1.7 kg), 20TDS0G700","73,290","₹75,879₹75,879",https://m.media-amazon.com/images/I/71TuueY7JDS._AC_UL320_.jpg,/Lenovo-15-6-inch-Fingerprint-Aluminium-20TDS0G700/dp/B095SST8N9/ref=sr_1_55?dchild=1&qid=1628622555&s=computers&sr=1-55
"Lenovo IdeaPad Slim 5 11th Gen Intel Core i5 15.6""(39.62cms) FHD IPS T&L Laptop (8GB/1TB HDD+256GB SSD/Windows10/Office 2019/Fingerprint Reader/Graphite Grey/Aluminium Surface/1.66Kg)82FG00BQIN","65,999","₹76,000₹76,000",https://m.media-amazon.com/images/I/61WNxdAeAoL._AC_UL320_.jpg,/Lenovo-Windows10-Fingerprint-Aluminium-82FG00BQIN/dp/B08P3LX5BQ/ref=sr_1_56?dchild=1&qid=1628622555&s=computers&sr=1-56
"(Renewed) Lenovo Intel Core i3-4th Gen -17 inch(43.18 cms) 1398 x 780 Desktop(16 GB RAM/ 1TB HDD/ Windows 10 Pro, MS Office/Intel Integrated Graphics 17""Monitor, Black)Thinkcenter E73","21,999","₹70,000₹70,000",https://m.media-amazon.com/images/I/31Xw6wxzs7S._AC_UL320_.jpg,/Renewed-Lenovo-Integrated-Graphics-Thinkcenter/dp/B099PZVFFN/ref=sr_1_57?dchild=1&qid=1628622555&s=computers&sr=1-57
"Lenovo ThinkPad E15 (2021) Intel Core i5 11th Gen 15.6-inch (39.62 cm) FHD Thin and Light Laptop (16GB RAM/512GB SSD/Windows 10/MS Office/Fingerprint Reader/Black/Aluminium Surface/1.7 kg), 20TDS0G300","78,490","₹80,366₹80,366",https://m.media-amazon.com/images/I/71TuueY7JDS._AC_UL320_.jpg,/Lenovo-15-6-inch-Fingerprint-Aluminium-20TDS0G300/dp/B095SQM9KM/ref=sr_1_58?dchild=1&qid=1628622555&s=computers&sr=1-58
"Lenovo V145-AMD-A6 15.6 inch HD Laptop (4GB RAM/ 1TB HDD/ Windows 10 Home/ Black/ 2.1 kg), 81MTA000IH","31,990","₹34,990₹34,990",https://m.media-amazon.com/images/I/71-La7HQx8L._AC_UL320_.jpg,/Lenovo-V145-AMD-A6-Laptop-Windows-81MTA000IH/dp/B083C9RDCW/ref=sr_1_59?dchild=1&qid=1628622555&s=computers&sr=1-59
"Lenovo V14 AMD RYZEN 3 3250U 14"" (35.56cms) HD Laptop (4GB/1TB/Dos/Iron Grey/1.85Kg) 82C6000KIH","32,000","₹35,900₹35,900",https://m.media-amazon.com/images/I/51ZE3adhGVL._AC_UL320_.jpg,/Lenovo-V14-14-inch-Laptop-82C6000KIH/dp/B08CXSLPTZ/ref=sr_1_60?dchild=1&qid=1628622555&s=computers&sr=1-60
"Lenovo ThinkPad E15 (2021) Intel Core i7 11th Gen 15.6"" FHD IPS Thin and Light Laptop (16GB RAM/1TB SSD/Windows 10/MS Office/NVIDIA MX450 2GB Graphics/ FPR/Black/Aluminium Surface/ 1.7 kg), 20TDS0AA00","1,07,990","₹1,08,276₹1,08,276",https://m.media-amazon.com/images/I/71TuueY7JDS._AC_UL320_.jpg,/Lenovo-ThinkPad-Graphics-Aluminium-20TDS0AA00/dp/B08Y92TD4M/ref=sr_1_61?dchild=1&qid=1628622555&s=computers&sr=1-61
"Lenovo V15 AMD RYZEN 3 3250U 15.6"" (39.62cms) HD Laptop (4GB/1TB/DOS/Grey/1.85Kg),82C70016IH","31,650","₹39,000₹39,000",https://m.media-amazon.com/images/I/61ZSIAryRmL._AC_UL320_.jpg,/Lenovo-V15-39-62cms-Laptop-82C70016IH/dp/B08RQ4J6T4/ref=sr_1_62?dchild=1&qid=1628622555&s=computers&sr=1-62
(Renewed) Lenovo ThinkPad Bluetooth High Performance 14 inch HD Light Laptop (Core I5 5200U/8 GB(Upto 16GB)/256 GB SSD/Win 10 Pro/Office 2019/USB 3.0/SIM/Cardreader/TPM/Integrated Graphics),"37,799","₹89,999₹89,999",https://m.media-amazon.com/images/I/618FguGul3L._AC_UL320_.jpg,/Lenovo-Bluetooth-Performance-Cardreader-Integrated/dp/B0925RX2R6/ref=sr_1_63?dchild=1&qid=1628622555&s=computers&sr=1-63
"Lenovo IdeaPad Slim 5 AMD Ryzen 7 4700U 14"" (35.56cm) FHD IPS Thin & Light Laptop (8GB/512GB SSD/Windows 10/MS Office/Backlit Keyboard/Fingerprint Reader/Graphite Grey/1.39Kg), 81YM002TIN","60,785","₹79,690₹79,690",https://m.media-amazon.com/images/I/61LiK6CvJHL._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg3_1?ie=UTF8&adId=A05924173CNU7BYYEUYYB&url=%2FLenovo-Integrated-Graphics-Graphite-81YM002TIN%2Fdp%2FB087D3VVW3%2Fref%3Dsr_1_64_sspa%3Fdchild%3D1%26qid%3D1628622555%26s%3Dcomputers%26sr%3D1-64-spons%26psc%3D1&qualifier=1628622555&id=2963853312627731&widgetName=sp_mtf_browse
"Lenovo Yoga Slim 7 AMD Ryzen 7 4800U 14"" (35.56cms) Full HD IPS Thin and Light Laptop (8GB/512GB SSD/Windows 10/MS Office 2019/Integrated AMD Radeon Graphics/Slate Grey/1.33Kg), 82A2008VIN","75,700","₹89,000₹89,000",https://m.media-amazon.com/images/I/61tcZHczA8L._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg3_1?ie=UTF8&adId=A0465615CU6EJJSCEDA8&url=%2FLenovo-14-inch-Integrated-Graphics-82A2008VIN%2Fdp%2FB08LKQBR8R%2Fref%3Dsr_1_65_sspa%3Fdchild%3D1%26qid%3D1628622555%26s%3Dcomputers%26sr%3D1-65-spons%26psc%3D1&qualifier=1628622555&id=2963853312627731&widgetName=sp_mtf_browse
"Lenovo IdeaPad Gaming 3 AMD Ryzen 5 4600H 15.6"" (39.63cm) FHD IPS Gaming Laptop (8GB/512GB SSD/Windows 10/NVIDIA GTX 1650 4GB/60Hz Refresh Display/Onyx Black/2.2Kg), 82EY00L9IN","59,906","₹78,290₹78,290",https://m.media-amazon.com/images/I/61TlKHyOHLL._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg3_1?ie=UTF8&adId=A07599661AO9IVY5ZJJRX&url=%2FLenovo-IdeaPad-39-62cms-Graphics-82EY00L9IN%2Fdp%2FB08SK27PKH%2Fref%3Dsr_1_66_sspa%3Fdchild%3D1%26qid%3D1628622555%26s%3Dcomputers%26sr%3D1-66-spons%26psc%3D1&qualifier=1628622555&id=2963853312627731&widgetName=sp_mtf_browse
"Lenovo Ideapad Slim 3 AMD Ryzen 3 15.6 inch (39.62 cms) Full HD Thin and Light Laptop (4GB/1TB HDD/Windows 10/MS Office 2019/Platinum Grey/1.85Kg), 81W10057IN","37,489","₹38,490₹38,490",https://m.media-amazon.com/images/I/61Dw5Z8LzJL._AC_UL320_.jpg,/Lenovo-Ideapad-Windows-Platinum-81W10057IN/dp/B087D3JHGB/ref=sr_1_67?dchild=1&qid=1628622555&s=computers&sr=1-67
"(Renewed) Lenovo Thinkpad Intel 2nd Gen Core i5 14-Inch (35.56 cms) 1366x768 Laptop (4 GB/500 GB/Windows 7/Intel Integrated Graphics/Black/2 Kg), T420-i5-4 GB-500 GB","29,499","₹2,30,000₹2,30,000",https://m.media-amazon.com/images/I/6131jyv5dOL._AC_UL320_.jpg,/Lenovo-T420-i5-4-GB-500-GB-Integrated/dp/B07KYH14QV/ref=sr_1_68?dchild=1&qid=1628622555&s=computers&sr=1-68
Lenovo Thinkpad E495 AMD Ryzen 5 14 Inch Thin and Light Laptop (Ryzen5 3500U 8GB Ram 512GB SSD DOS),"63,500","₹67,800₹67,800",https://m.media-amazon.com/images/I/41UkS-SPW8L._AC_UL320_.jpg,/Lenovo-Thinkpad-Ryzen-Laptop-Ryzen5/dp/B08V8VT84W/ref=sr_1_69?dchild=1&qid=1628622555&s=computers&sr=1-69
"Lenovo V14 Intel Core i3 10th Gen 14-inch HD Thin and Light Laptop (4GB RAM/ 1TB HDD/ Windows 10 Professional/ Grey/ 1.6 kg), 82C4016TIH","38,780","₹75,900₹75,900",https://m.media-amazon.com/images/I/71iyJJMr-NL._AC_UL320_.jpg,/Lenovo-14-inch-Windows-Professional-82C4016TIH/dp/B08BXZF8PS/ref=sr_1_70?dchild=1&qid=1628622555&s=computers&sr=1-70
"(Renewed) Lenovo Intel Core i5 6th Gen 14 Inch(35.56 cms) 1920 x 1080 HD Laptop (12GB RAM/512GB SSD/Windows 10 Pro/MS Office 2019/ Intel HD graphics,Black,1.3kg) Slim Lenovo ThinkPad T460s","52,999","₹1,20,000₹1,20,000",https://m.media-amazon.com/images/I/617qQNo7g4S._AC_UL320_.jpg,/Renewed-Lenovo-Windows-graphics-ThinkPad/dp/B096PMTQH2/ref=sr_1_71?dchild=1&qid=1628622555&s=computers&sr=1-71
