product_name,product_price1,product_price2,image_url,product_href
Lenovo TP X1 CARBON I5-7200U 8GB  ,,,https://m.media-amazon.com/images/I/71sXWheahuL._AC_UL320_.jpg,/Lenovo-TP-CARBON-I5-7200U-8GB/dp/B07489YCQD/ref=sr_1_460?dchild=1&qid=1629175630&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-460
Lenovo - Mix 320 Intel Atom X5-Z8350/4GB/128GB/10.1 W10 Pro Türkis  ,"499,00",,https://m.media-amazon.com/images/I/618IWY3RcRL._AC_UL320_.jpg,/Lenovo-320-Intel-x5-z8350-10-1-W10-Pro-%C2%A1erektilen/dp/B073P95M7Z/ref=sr_1_461?dchild=1&qid=1629175630&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-461
LENOVO Series X Ts Thinkpad X1 Carbon I5-7200U 8 Gb 256Ssd 14 4G W10P Informatik  ,,,https://m.media-amazon.com/images/I/71sXWheahuL._AC_UL320_.jpg,/LENOVO-Thinkpad-Carbon-I5-7200U-Informatik/dp/B071SDTLHQ/ref=sr_1_462?dchild=1&qid=1629175630&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-462
"Lenovo ThinkPad T470s 35,5 cm (14"") Ultrabook Intel Core i7-6600U, 8GB DDR, 256GB SSD, Full HD Display, Win7 Pro, LTE /4G  ","1.799,00",,https://m.media-amazon.com/images/I/51V8XrF9QgL._AC_UL320_.jpg,/Lenovo-ThinkPad-i7-66U-20JS001EGE-German/dp/B071NWJQZR/ref=sr_1_463?dchild=1&qid=1629175630&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-463
Lenovo TP T470S I7-7500U 24GB  ,,,https://m.media-amazon.com/images/I/51V8XrF9QgL._AC_UL320_.jpg,/Lenovo-TP-T470S-I7-7500U-24GB/dp/B0716SW9F9/ref=sr_1_464?dchild=1&qid=1629175630&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-464
"Lenovo 20HF0016 35,56 cm (14 Zoll) ThinkPad T470s (Intel Core i7, 256GB Festplatte, 8GB RAM, Win 10) schwarz  ","1.699,00",,https://m.media-amazon.com/images/I/61HuGK7NWEL._AC_UL320_.jpg,/Lenovo-20HF0016-ThinkPad-Chromebook-Festplatte/dp/B06XRX9FC4/ref=sr_1_465?dchild=1&qid=1629175630&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-465
"Lenovo 20HF0047 ThinkPad T470s (Intel Core i7, 256GB Festplatte, 8GB RAM, Win 10, 35,56 cm (14 Zoll)) schwarz  ","1.749,00",,https://m.media-amazon.com/images/I/41Sn24G+cYL._AC_UL320_.jpg,/Lenovo-20HF0047-ThinkPad-Chromebook-Festplatte/dp/B06XRT9P8C/ref=sr_1_466?dchild=1&qid=1629175630&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-466
"Lenovo 20HF004U ThinkPad T470s Chromebook (Intel Core i7, 256GB Festplatte, 8GB RAM, Win 10, 35,56 cm (14 Zoll)) schwarz  ","1.999,00",,https://m.media-amazon.com/images/I/41Sn24G+cYL._AC_UL320_.jpg,/Lenovo-20HF004U-ThinkPad-Chromebook-Festplatte/dp/B06XRSGZZ2/ref=sr_1_467?dchild=1&qid=1629175630&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-467
"Lenovo S608NC5 ThinkPad X1 Carbon-Intel Core i5-7200U 2,5 GHz / 3,1 GHz Turbo-Prozessor, 8 GB RAM, 256 GB SSD  ","1.699,00",,https://m.media-amazon.com/images/I/61oShiqMMSL._AC_UL320_.jpg,/Lenovo-S608NC5-ThinkPad-Carbon-Intel-Turbo-Prozessor/dp/B06XPHYGYX/ref=sr_1_468?dchild=1&qid=1629175630&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-468
"Lenovo ThinkPad X1 Carbon G5 schwarz, Core i5-7200U, 8GB RAM, 512GB SSD, 1920x1080  ",,,https://m.media-amazon.com/images/I/61oShiqMMSL._AC_UL320_.jpg,/Lenovo-ThinkPad-schwarz-i5-7200U-1920x1080/dp/B06X9QF5S6/ref=sr_1_469?dchild=1&qid=1629175630&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-469
Lenovo Y700-17ISK 80Q00B5SP I7-6700HQ 2.6GHZ 12GB 1TB GEFORCE GTX 960M 4GB 17.3' FHD HDMI W10 schwarz  ,"1.484,02",,https://m.media-amazon.com/images/I/41l1JAK+noL._AC_UL320_.jpg,/Lenovo-6700hq12g-8gbddr-2133-17-3-FHD/dp/B01N7ZSOZW/ref=sr_1_470?dchild=1&qid=1629175630&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-470
ThinkPad X1 Carbon Danish2.3GHz i5-6200U 141920 x 1080pixels 3G 4G Black  ,,,https://m.media-amazon.com/images/I/716T91-qhhL._AC_UL320_.jpg,/ThinkPad-Carbon-Danish2-3GHz-i5-6200U-1080pixels/dp/B01LSAILPG/ref=sr_1_471?dchild=1&qid=1629175630&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-471
"Lenovo 20F90058GE Full HD Laptop (Intel Core i7, 512GB Festplatte, 20GB RAM, Intel HD Graphics 520, Win 10 Pro, 35,6 cm (14 Zoll)) schwarz  ",,,https://m.media-amazon.com/images/I/61eHGmAgnlL._AC_UL320_.jpg,/Lenovo-20F90058GE-Festplatte-Graphics-schwarz/dp/B01JHAR7IQ/ref=sr_1_472?dchild=1&qid=1629175630&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-472
CS/TP P50S i7 – 6600U 16 GB 512 GB SSD 3YROS  ,,,https://m.media-amazon.com/images/I/31dw2GlXHeL._AC_UL320_.jpg,/Lenovo-6600U-16-GB-512-GB-3YROS/dp/B01I7NO3W2/ref=sr_1_473?dchild=1&qid=1629175630&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-473
"'Lenovo ThinkPad T560 20 FH – Ultrabook – Core i7 6600U 2,6 GHz – Windows 7 Pro 64-Bit – 8 GB RAM – 256 GB SSD TCG OPAL Verschlüsselung 2 – ohne ODD – 39,6 cm (15,6) 1920 x 1080 (Full HD) – IPS HD Graphics 520 – 802,11 ac, Bluetooth WWAN aktualisierbar – Schwarz (20fh001age)  ","1.799,00",,https://m.media-amazon.com/images/I/61BsUwfx0DL._AC_UL320_.jpg,/Lenovo-T560-20-FH-Verschl%C3%BCsselung-aktualisierbar-20fh001age/dp/B01H63IABE/ref=sr_1_474?dchild=1&qid=1629175630&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-474
"Lenovo ThinkPad X1 Tablet (Intel Core M, m7-6Y75, LPDDR3-SDRAM, MicroSD (TransFlash), SSD, 2160 x 1440 Pixel)  ",,,https://m.media-amazon.com/images/I/61MoCKVGGzL._AC_UL320_.jpg,/Lenovo-ThinkPad-X1-Tablet-PC-Transflash-1440-Pixel/dp/B01F0DL8UM/ref=sr_1_475?dchild=1&qid=1629175630&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-475
"Lenovo Thinkpad T460p 35c (14"") I5-6440/8GB/192SSD/W7Pr+W10#  ",,,https://m.media-amazon.com/images/I/71bg7v-E2gL._AC_UL320_.jpg,/Lenovo-Thinkpad-T460p-I5-6440-192SSD/dp/B01EA20OYK/ref=sr_1_476?dchild=1&qid=1629175630&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-476
"Lenovo ThinkPad X1 Kohlenstoff 14"" IPS Full HD Ultrabook Laptop, Dual-Core i76600U 2,6 GHz CPU, 8 GB RAM, 256 GB SSD, USB 3.0, HDMI, 802. 11ac WIFI, Bluetooth, Win 10P DG Win 7 P  ","1.999,00",,https://m.media-amazon.com/images/I/71IDzTd+A6L._AC_UL320_.jpg,/Lenovo-Kohlenstoff-Ultrabook-Dual-Core-Bluetooth-Schwarz/dp/B01DF5A7QS/ref=sr_1_477?dchild=1&qid=1629175630&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-477
"Lenovo 20FN003PGE Full HD Laptop (Intel Core i7, 256GB Festplatte, 8GB RAM, Intel HD Graphics 520, Win 7 Professional, 35,6 cm (14 Zoll)) schwarz  ",,,https://m.media-amazon.com/images/I/619EIKpPq2L._AC_UL320_.jpg,/Lenovo-20FN003PGE-Festplatte-Graphics-Professional/dp/B01C3WCDXE/ref=sr_1_478?dchild=1&qid=1629175630&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-478
"Lenovo ThinkPad X1 Carbon 35.6cm (14"") I5/4GB/192GBSSD/W7+W10  ",,,https://m.media-amazon.com/images/I/71Ku5lNFRBL._AC_UL320_.jpg,/Lenovo-ThinkPad-Carbon-35-6cm-192GBSSD/dp/B01C3NQXRU/ref=sr_1_479?dchild=1&qid=1629175630&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-479
"Lenovo ThinkPad - Ultrabook - i7 6600U 2.6 GHz - Win 10 Pro 64 bits - 8GB - 256GB SSD - Notebook - Core i7 Mobile, 20F90043MH  ",,,https://m.media-amazon.com/images/I/514yB1BIqiL._AC_UL320_.jpg,/Lenovo-ThinkPad-Ultrabook-Notebook-20F90043MH/dp/B01BYG36I6/ref=sr_1_480?dchild=1&qid=1629175630&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-480
"Lenovo 20F90043GE Full HD Ultrabook (Intel Core i7, 8GB RAM, Intel HD Graphics 520, Win 7 Professional, 35,6 cm (14 Zoll)) schwarz  ",,,https://m.media-amazon.com/images/I/61ZcKWtmQLL._AC_UL320_.jpg,/Lenovo-20F90043GE-Ultrabook-Graphics-Professional/dp/B01BPF19Y4/ref=sr_1_481?dchild=1&qid=1629175631&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-481
"Lenovo ThinkPad T450s 20BX0049GE 35,5 cm (14 Zoll) Laptop (Intel core i5 5200U, 4GB RAM, 256GB HDD, Win 7 Pro) schwarz  ",,,https://m.media-amazon.com/images/I/71-P7Us98LL._AC_UL320_.jpg,/Lenovo-ThinkPad-20BX0049GE-Laptop-schwarz/dp/B015DT3VTO/ref=sr_1_482?dchild=1&qid=1629175631&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-482
Lenovo TPX1 Carbon Intel Core i7-5500U8GB512GB1  ,,,https://m.media-amazon.com/images/I/41B7+6On8rL._AC_UL320_.jpg,/TPX1-Carbon-Intel-Core-i7-5500U8GB512GB1/dp/B0156KV8FO/ref=sr_1_483?dchild=1&qid=1629175631&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-483
leptop  ,,,https://m.media-amazon.com/images/I/61j1sfm5F3L._AC_UL320_.jpg,/Lenovo-ThinkPad-T450s-20BW-64-Bit-Downgrade/dp/B012FTNLGI/ref=sr_1_484?dchild=1&qid=1629175631&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-484
Lenovo ThinkPad X250 12.5 Core i5-5200U 8GB RAM 256GB SSD - 20CM001VGE  ,,,https://m.media-amazon.com/images/I/61j1sfm5F3L._AC_UL320_.jpg,/Lenovo-ThinkPad-X250-i5-5200U-256GB/dp/B00T2FH908/ref=sr_1_485?dchild=1&qid=1629175631&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-485
"Lenovo ThinkPad X250 20CM001XGE 39,6 cm (15,6 Zoll) Laptop (Intel Core i5 5200U, 2,2GHz, 4GB RAM, 500GB HDD, Win 7 Pro) schwarz  ",,,https://m.media-amazon.com/images/I/51v5xTwmdqL._AC_UL320_.jpg,/Lenovo-ThinkPad-20CM001XGE-Laptop-schwarz/dp/B00SSR7EEC/ref=sr_1_486?dchild=1&qid=1629175631&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-486
"Lenovo ThinkPad T430s, Core i7-3520M 2.9GHz, Windows 7 Pro 64-Bit, 14.0"" HD+ LED Backlit non Glossy (1600 x 900) Display, Intel HD Graphics, 4 GB RAM, 180 GB SSD, DVD+/-RW DL, 802.11 a/g/n, WWAN, Bluetooth, Webcam, 4-in-1 Media Card Reader, Finger Print R  ",,,https://m.media-amazon.com/images/I/618BlvR5oIL._AC_UL320_.jpg,/Lenovo-ThinkPad-i7-3520M-Graphics-Bluetooth/dp/B008BT0UY8/ref=sr_1_487?dchild=1&qid=1629175631&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-487
"Lenovo T430s 35,6 cm (14 Zoll) Laptop (Intel Core i7 3520M, 2,9GHz, 4GB RAM, 180GB SSD, Intel HD 4000, DVD, Win 7 Pro)  ","1.699,00",,https://m.media-amazon.com/images/I/41thK0+YvqL._AC_UL320_.jpg,/Lenovo-T430s-Laptop-Intel-3520M/dp/B0085RZN98/ref=sr_1_488?dchild=1&qid=1629175631&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-488
LENOVO - CONSUMER NOTEBOOK IP 1 14IGL05 PENTIUM N5030 64GB 4GB 14IN NOOD W10H  ,,,https://m.media-amazon.com/images/I/31ToXaQN2mL._AC_UL320_.jpg,/LENOVO-CONSUMER-NOTEBOOK-14IGL05-PENTIUM/dp/B09BDBX4XJ/ref=sr_1_489?dchild=1&qid=1629175631&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-489
"Lenovo ThinkPad L15 G2 20X3005SGE 15"" FHD i7-1165G7 16GB/1TB SSD LTE Win10 Pro  ","1.495,37",,https://m.media-amazon.com/images/I/61fwJs0yBBL._AC_UL320_.jpg,/Lenovo-ThinkPad-20X3005SGE-i7-1165G7-Win10/dp/B0987QN6LD/ref=sr_1_490?dchild=1&qid=1629175631&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-490
"Lenovo ThinkPad P53 Workstation Xeon E-2276M 15"" UHD 32GB/1TB RTX5000 Win10 Pro  ","3.498,01",,https://m.media-amazon.com/images/I/51nWFrelOeL._AC_UL320_.jpg,/Lenovo-ThinkPad-Workstation-2276M-RTX5000/dp/B08VQMQDTD/ref=sr_1_491?dchild=1&qid=1629175631&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-491
Lenovo TP P14S I7-10510U 16GB 14FHD  ,"1.690,12",,https://m.media-amazon.com/images/I/51qm-I2KQhL._AC_UL320_.jpg,/Lenovo-P14S-I7-10510U-16GB-14FHD/dp/B08S98MN5D/ref=sr_1_492?dchild=1&qid=1629175631&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-492
"Lenovo V15-ADA Laptop 39,6cm (15,6 Zoll, 1920x1080, Full HD, entspiegelt) Notebook (A + Microsoft 365 Family | 6 Nutzer | Download  ","508,81","528,00 €",https://m.media-amazon.com/images/I/51+-akXbSnL._AC_UL320_.jpg,/Lenovo-1920x1080-entspiegelt-Notebook-Microsoft/dp/B08RKXHY9F/ref=sr_1_493?dchild=1&qid=1629175631&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-493
"Lenovo Ideapad 3 35,6 cm (14 Zoll) HD Display Premium Laptop Intel Pentium Gold 6405U 2,4 GHz, 8 GB DDR4 RAM, 128 GB SSD, Bluetooth 5.0, Webcam, WLAN, HDMI, Windows 10 S, Schwarz + AllyFlex Mouspad  ","1.056,43",,https://m.media-amazon.com/images/I/41jQFSnotlL._AC_UL320_.jpg,/Lenovo-Ideapad-Display-Bluetooth-AllyFlex/dp/B08NCWZZGV/ref=sr_1_494?dchild=1&qid=1629175631&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-494
Lenovo 81WE00SXUS / 81WE00SXUS / 81WE00SXUS 15 inch Laptop Computer Intel Core i7-8/256GB  ,"828,47",,https://m.media-amazon.com/images/I/61hR9ESs0lL._AC_UL320_.jpg,/Lenovo-81WE00SXUS-Laptop-Computer-Intel/dp/B08KXJV74K/ref=sr_1_495?dchild=1&qid=1629175631&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-495
Lenovo ThinkPad P15v Gen 1 20TQ - Core i5 10300H / 2.5 GHz  ,"1.330,67",,https://m.media-amazon.com/images/I/51iqnG2FdKL._AC_UL320_.jpg,/Lenovo-ThinkPad-P15v-Gen-20TQ/dp/B08HPCM63V/ref=sr_1_496?dchild=1&qid=1629175631&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-496
"Lenovo ThinkPad X1 Yoga G5 - Intel Core i5-10210U 1,60GHz (Win10/LTE)  ","2.177,54",,https://m.media-amazon.com/images/I/51SmzK0G9iL._AC_UL320_.jpg,/Lenovo-ThinkPad-X1-Yoga-i5-10210U/dp/B08HDPMM6T/ref=sr_1_497?dchild=1&qid=1629175631&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-497
Lenovo IdeaPad 5 15ARE05 81YQ - Ryzen 5 4500U / 2.3 GHz  ,"950,56",,https://m.media-amazon.com/images/I/11fjP0q07nL._AC_UL320_.jpg,/Lenovo-IdeaPad-15ARE05-81YQ-Ryzen/dp/B08FK555QL/ref=sr_1_498?dchild=1&qid=1629175631&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-498
"Lenovo V35s 07ADA Desktop-PC (AMD Ryzen 5 3500U, 8 GB RAM, 256 GB SSD, AMD Radeon Vega 8 Graphics, Windows 10 Pro)  ","760,37",,https://m.media-amazon.com/images/I/41Lcxe-1oZL._AC_UL320_.jpg,/Lenovo-Desktop-PC-Radeon-Graphics-Windows/dp/B08F427N9H/ref=sr_1_499?dchild=1&qid=1629175631&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-499
"2020 Lenovo ThinkPad E14 14"" FHD 1080p IPS Business Laptop (Intel 4-Core i5-10210U(Beat i7-8550u), 16GB DDR4 RAM, 256GB SSD PCIe M.2 SSD) Type-C, Webcam, Fingerprint, Windows 10 Pro + IST HDMI Cable  ","918,43",,https://m.media-amazon.com/images/I/61Se3U3pIZL._AC_UL320_.jpg,/Lenovo-ThinkPad-E14-i5-10210U-Fingerprint/dp/B08CX6YJ88/ref=sr_1_500?dchild=1&qid=1629175631&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-500
"Lenovo 81X1000NUS Flex 5 14 inch, I3,8GB, 256GB SSD, Windows 10  ","549,73",,https://m.media-amazon.com/images/I/61Kx7ZrZmhL._AC_UL320_.jpg,/Lenovo-81X1000NUS-Flex-256GB-Windows/dp/B08BKT61KR/ref=sr_1_501?dchild=1&qid=1629175631&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-501
Lenovo ThinkPad X13 Gen 1 20T2 - Core i5 10210U / 1.6 GHz  ,"1.430,32",,https://m.media-amazon.com/images/I/51sNyhxC7WL._AC_UL320_.jpg,/Lenovo-ThinkPad-20T20031GE-i5-10210U-256GB/dp/B08BG5MWC1/ref=sr_1_502?dchild=1&qid=1629175631&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-502
Lenovo ThinkPad X13 Gen 1 20T2 - Core i5 10210U / 1.6 GHz  ,"1.610,15",,https://m.media-amazon.com/images/I/61TGRV29zoL._AC_UL320_.jpg,/Lenovo-ThinkPad-20T20033GE-i5-10210U-512GB/dp/B08BG3NMX3/ref=sr_1_503?dchild=1&qid=1629175631&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-503
"Lenovo ThinkPad X1 Yoga G5 2in1 14"" FHD IPS i5-10210U 8GB/256GB SSD LTE Win10 Pro  ","1.984,95",,https://m.media-amazon.com/images/I/61S10IQM86L._AC_UL320_.jpg,/Lenovo-ThinkPad-i5-10210U-256GB-Win10/dp/B08BG39ZW3/ref=sr_1_504?dchild=1&qid=1629175631&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-504
"Lenovo ThinkPad T14 20S00005GE 14"" FHD IPS i5-10210U 8GB/256GB SSD Win10 Pro  ","1.524,80",,https://m.media-amazon.com/images/I/6107qInL0WL._AC_UL320_.jpg,/Lenovo-ThinkPad-20S00005GE-i5-10210U-256GB/dp/B08B1Y3GW7/ref=sr_1_505?dchild=1&qid=1629175632&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-505
Lenovo ThinkPad L14 Gen 1 20U5 - Ryzen 5 4500U / 2.3 GHz  ,"1.003,95",,https://m.media-amazon.com/images/I/21402KX1gkS._AC_UL320_.jpg,/Lenovo-ThinkPad-L14-Gen-20U5/dp/B08B1VY77J/ref=sr_1_506?dchild=1&qid=1629175632&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-506
"Lenovo ThinkPad P15s 20T40006GE - 15,6"" (39,62 cm) FHD IPS, i7-10510U, 8 GB RAM, 256 GB SSD, Windows 10 Pro  ","1.787,71",,https://m.media-amazon.com/images/I/51fr-HYVNUL._AC_UL320_.jpg,/Lenovo-ThinkPad-P15s-20T40006GE-i7-10510U/dp/B089P2CNSK/ref=sr_1_507?dchild=1&qid=1629175632&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-507
"Lenovo IdeaPad 5 15.6"" Full HD Notebook Computer, AMD Ryzen 5 4500U 2.3GHz, 8GB RAM, 128GB SSD + 1TB HDD, Windows 10 Home  ","613,34",,https://m.media-amazon.com/images/I/71GSSv11m+L._AC_UL320_.jpg,/Lenovo-IdeaPad-Notebook-Computer-Windows/dp/B08888X58B/ref=sr_1_508?dchild=1&qid=1629175632&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-508
"Lenovo IdeaPad Flex 5 81X1001BGE - 14"" FHD IPS Touch, Intel i5-1035G1, 8GB RAM, 1TB SSD, MX330, Windows 10  ","849,00",,https://m.media-amazon.com/images/I/61xrkhjFjNL._AC_UL320_.jpg,/Lenovo-IdeaPad-Flex-81X1001BGE-i5-1035G1/dp/B087YZ6Q31/ref=sr_1_509?dchild=1&qid=1629175632&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-509
"Lenovo Yoga S940-14IIL i7-1065G7 14"" UHD 4K 16GB/1TB SSD Win10  ","2.364,37",,https://m.media-amazon.com/images/I/6115ahYwXvL._AC_UL320_.jpg,/Lenovo-Yoga-S940-14IIL-i7-1065G7-16GB/dp/B07XF7T3JZ/ref=sr_1_510?dchild=1&qid=1629175632&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-510
